127.55	0.017744	0.010418	0.06045
128.57	0.033118	0.012974	0.038827
129.59	0.03666	0.0089854	0.07121
130.61	0.038545	-0.016255	0.10985
131.63	0.031587	-0.03579	0.1339
132.65	0.0074392	-0.047395	0.12864
133.67	-0.018863	-0.035605	0.11153
134.69	-0.034541	-0.044951	0.055391
135.71	-0.052873	-0.051388	0.028634
136.73	-0.055891	-0.037368	0.00063396
137.76	-0.035487	-0.020298	-0.045161
138.78	-0.034223	-0.021003	-0.091298
139.8	-0.042244	-0.012388	-0.10406
140.82	-0.054259	-0.0065764	-0.092947
141.84	-0.063723	0.0063612	-0.073657
142.86	-0.055204	0.023623	-0.052777
143.88	-0.016332	0.0052841	-0.034252
144.9	0.0061809	-0.014402	-0.014543
145.92	0.034261	-0.029777	-0.0012844
146.94	0.013954	-0.024907	0.0071748
147.96	0.0055028	-0.023344	0.036788
148.98	-0.0053297	-0.035044	0.071257
150	0.0064521	-0.034734	0.074083
151.02	0.045104	-0.021735	0.080857
152.04	0.06699	0.0021318	0.094898
153.06	0.068348	-0.0080083	0.11285
154.08	0.053239	-0.015223	0.13193
155.1	0.042552	-0.021738	0.15967
156.12	0.030684	-0.039742	0.15966
157.14	-0.0015446	-0.03518	0.13458
158.16	-0.013518	-0.015583	0.12155
159.18	-0.0115	0.007876	0.11911
160.2	-0.0037947	0.013783	0.12296
161.22	-0.01048	0.021798	0.12167
162.24	-0.027124	0.005366	0.11886
163.27	-0.011579	-0.019081	0.090088
164.29	0.0036113	-0.025528	0.062134
165.31	-0.0089219	-0.017493	0.047913
166.33	-0.021257	0.012742	0.041967
167.35	-0.035385	0.028306	0.018685
168.37	-0.059972	0.026367	-0.0075279
169.39	-0.086356	-0.020504	-0.035459
170.41	-0.084618	-0.082792	-0.044172
171.43	-0.0702	-0.11596	-0.039924
172.45	-0.035022	-0.14689	-0.03137
173.47	-0.003452	-0.15207	-0.033455
174.49	0.043508	-0.11821	-0.029888
175.51	0.083037	-0.087739	0.0032211
176.53	0.10721	-0.063779	0.027443
177.55	0.12795	-0.03053	0.040116
178.57	0.12302	0.00026355	0.05236
179.59	0.086577	0.0090713	0.0061963
180.61	0.061896	-0.022528	-0.044288
181.63	0.046267	-0.047899	-0.082002
182.65	0.033819	-0.074855	-0.080971
183.67	0.037484	-0.079385	-0.055461
184.69	0.047288	-0.065825	-0.030288
185.71	0.060949	-0.032015	-0.024252
186.73	0.085725	-0.011073	-0.026367
187.76	0.087998	0.0095255	-0.0022933
188.78	0.058923	0.011021	-0.0061409
189.8	0.0092053	-0.0070719	-0.018732
190.82	-0.023409	-0.019465	-0.035606
191.84	-0.050206	-0.021873	-0.061428
192.86	-0.042624	-0.010131	-0.078219
193.88	-0.027619	0.016042	-0.071862
194.9	-0.033937	0.047931	-0.057069
195.92	-0.034316	0.049737	-0.037529
196.94	-0.035247	0.054063	-0.044757
197.96	-0.032134	0.012549	-0.060035
198.98	-0.015312	0.00076412	-0.089346
200	-0.01005	0.020338	-0.080245
201.02	0.015859	0.037937	-0.066227
202.04	0.036494	0.05732	-0.06678
203.06	0.03853	0.060826	-0.047015
204.08	0.011705	0.038395	-0.039858
205.1	-0.0045976	0.026937	-0.050935
206.12	-0.012373	0.051407	-0.020013
207.14	-0.0047595	0.066778	0.022843
208.16	0.0090938	0.060675	0.048753
209.18	0.029274	0.04455	0.073408
210.2	0.021539	0.043901	0.099062
211.22	0.012971	0.053182	0.098142
212.24	0.012914	0.011541	0.056446
213.27	0.039806	-0.038415	0.021256
214.29	0.04839	-0.054273	0.025761
215.31	0.051458	-0.049748	0.031101
216.33	0.061432	-0.0418	0.0089298
217.35	0.089836	-0.033534	-0.0073932
218.37	0.094534	0.00055754	-0.0081709
219.39	0.088375	0.014984	-0.0012883
220.41	0.10599	0.051905	0.0090486
221.43	0.10366	0.05735	0.0098598
222.45	0.11205	0.061023	0.018043
223.47	0.098027	0.032303	0.013088
224.49	0.081936	0.00066533	-0.0053485
225.51	0.058966	-0.01678	-0.02165
226.53	-0.012208	-0.033518	-0.047588
227.55	-0.076103	-0.012828	-0.072145
228.57	-0.1127	0.0057761	-0.079393
229.59	-0.10478	0.0010851	-0.062445
230.61	-0.098682	0.019481	-0.015793
231.63	-0.059673	0.049727	0.038458
232.65	-0.013247	0.070907	0.048042
233.67	0.0028296	0.09898	0.050982
234.69	-0.0050417	0.073848	0.06387
235.71	-0.005595	0.025813	0.050588
236.73	0.0055722	-0.00016789	0.03419
237.76	0.022069	-0.017573	0.021091
238.78	0.015898	-0.03845	-0.0011304
239.8	-0.014121	-0.045603	-0.025932
240.82	-0.041846	-0.037955	-0.030716
241.84	-0.052191	-0.049947	-0.0014009
242.86	-0.067859	-0.038308	0.019115
243.88	-0.048798	-0.012965	0.0085519
244.9	-0.030124	0.00084283	0.010511
245.92	-0.041321	0.0061934	-0.00084878
246.94	-0.085999	0.023641	-0.020955
247.96	-0.095132	0.032217	-0.011924
248.98	-0.11318	0.03823	0.0088017
250	-0.12903	0.043828	0.046825
251.02	-0.11492	0.042324	0.095957
252.04	-0.074066	0.050314	0.11917
253.06	-0.028765	0.038562	0.13733
254.08	0.012114	0.0043207	0.11245
255.1	0.050453	-0.027922	0.10279
256.12	0.069914	-0.038044	0.091406
257.14	0.063692	-0.072617	0.073295
258.16	0.027711	-0.07322	0.048792
259.18	-0.0091218	-0.074646	0.048183
260.2	-0.021641	-0.076922	0.064231
261.22	-0.020547	-0.068884	0.076755
262.24	-0.013723	-0.061973	0.077037
263.27	0.001887	-0.06331	0.068699
264.29	0.008503	-0.066736	0.059077
265.31	0.0066234	-0.083247	0.059724
266.33	0.022832	-0.088862	0.058405
267.35	0.022005	-0.082349	0.043889
268.37	0.023351	-0.049123	0.033334
269.39	0.025324	-0.030191	0.035632
270.41	0.02865	-0.046969	0.045242
271.43	0.0077011	-0.042006	0.042957
272.45	-0.02745	-0.03323	0.024095
273.47	-0.04686	-0.056135	0.012999
274.49	-0.063663	-0.077882	0.023302
275.51	-0.073788	-0.080812	0.044835
276.53	-0.090193	-0.071408	0.050109
277.55	-0.1015	-0.067988	0.038088
278.57	-0.11422	-0.072383	0.031929
279.59	-0.13702	-0.061826	0.024712
280.61	-0.16167	-0.047804	0.034523
281.63	-0.16751	-0.010763	0.029532
282.65	-0.16978	0.032096	0.0064557
283.67	-0.15136	0.043535	-0.017352
284.69	-0.14726	0.039938	-0.027835
285.71	-0.13693	0.047345	-0.021636
286.73	-0.12418	0.064836	-0.024812
287.76	-0.13609	0.056764	-0.035126
288.78	-0.10356	0.024019	-0.045817
289.8	-0.060074	0.0036895	-0.027402
290.82	-0.048702	-0.0094037	0.01067
291.84	-0.04111	-0.016902	0.046113
292.86	-0.016878	0.0023455	0.070916
293.88	-0.0094539	0.0021927	0.078941
294.9	0.00095906	-0.0091939	0.09254
295.92	-0.01642	-0.0059044	0.081584
296.94	-0.026156	0.00019342	0.050921
297.96	-0.032465	-0.013727	0.0077881
298.98	-0.041113	-0.03943	0.0134
300	-0.029824	-0.039641	0.022159
301.02	-0.0044568	-0.024113	0.013647
302.04	-0.004824	-0.015666	0.0077965
303.06	-0.0074482	-0.023387	0.0062861
304.08	-0.023395	-0.046976	0.0013769
305.1	-0.02741	-0.072458	-0.0064665
306.12	-0.0057587	-0.094319	0.02285
307.14	0.034071	-0.10199	0.071499
308.16	0.06594	-0.091875	0.096372
309.18	0.063813	-0.079063	0.086551
310.2	0.039761	-0.064726	0.097299
311.22	0.026226	-0.046913	0.10052
312.24	0.038026	-0.042652	0.11786
313.27	0.028816	-0.011511	0.14356
314.29	0.040752	-0.016106	0.16477
315.31	0.06769	-0.028427	0.13816
316.33	0.074369	-0.024326	0.1031
317.35	0.085714	-0.014726	0.066235
318.37	0.079238	0.017239	0.040621
319.39	0.055213	0.046832	0.017694
320.41	0.047334	0.057254	0.035293
321.43	0.040818	0.068643	0.072622
322.45	0.047766	0.072436	0.10864
323.47	0.031726	0.052146	0.10932
324.49	0.047384	0.030966	0.086796
325.51	0.068951	0.013603	0.067845
326.53	0.065914	-0.019457	0.046168
327.55	0.058648	-0.054932	0.028702
328.57	0.034252	-0.10136	0.016382
329.59	-0.00024604	-0.094975	-0.011219
330.61	-0.042266	-0.06197	-0.031914
331.63	-0.045576	-0.035021	0.0075386
332.65	-0.06611	0.0042254	0.036731
333.67	-0.069968	0.04681	0.064128
334.69	-0.060041	0.059281	0.096593
335.71	-0.047566	0.032258	0.11477
336.73	-0.039171	0.02643	0.090875
337.76	-0.034106	0.016351	0.047224
338.78	-0.01627	-0.005345	-0.0063164
339.8	-0.011245	-0.033346	-0.086588
340.82	-0.03806	-0.053777	-0.15294
341.84	-0.069099	-0.041569	-0.17253
342.86	-0.076985	-0.03442	-0.18116
343.88	-0.078801	-0.025267	-0.17735
344.9	-0.092814	-0.034244	-0.14296
345.92	-0.085848	-0.057012	-0.088182
346.94	-0.05793	-0.062687	-0.048257
347.96	-0.0436	-0.062849	-0.029739
348.98	-0.030647	-0.050773	0.026984
350	-0.020345	-0.043227	0.065763
351.02	-0.0017141	-0.054651	0.059034
352.04	0.026586	-0.057745	0.051549
353.06	0.028786	-0.038561	0.05015
354.08	0.065811	-0.00077072	0.051165
355.1	0.11418	0.034577	0.050412
356.12	0.13571	0.05917	0.049145
357.14	0.13162	0.060825	0.045164
358.16	0.095672	0.04748	0.061311
359.18	0.062442	0.034969	0.11956
360.2	0.038731	0.01719	0.17675
361.22	0.025625	0.0012685	0.20415
362.24	0.020708	-0.011866	0.21917
363.27	0.005651	-0.021096	0.19681
364.29	-0.0099491	-0.035288	0.17282
365.31	-0.012799	-0.061363	0.14716
366.33	-0.012534	-0.093861	0.14247
367.35	0.0013225	-0.11537	0.13662
368.37	0.019081	-0.11742	0.1194
369.39	0.04096	-0.11422	0.12038
370.41	0.043048	-0.088549	0.13714
371.43	0.061309	-0.071292	0.12564
372.45	0.080857	-0.094169	0.1207
373.47	0.083329	-0.11653	0.08206
374.49	0.069147	-0.12625	0.043339
375.51	0.049001	-0.12391	0.012196
376.53	0.031355	-0.096512	-0.022457
377.55	0.025963	-0.068722	-0.030791
378.57	0.019465	-0.063258	-0.022784
379.59	0.01743	-0.082428	-0.018988
380.61	0.013723	-0.071642	-0.022147
381.63	0.007956	-0.064108	-0.016235
382.65	-0.012645	-0.054914	-0.027072
383.67	-0.03859	-0.04975	-0.04798
384.69	-0.07121	-0.067694	-0.10497
385.71	-0.09131	-0.060607	-0.1456
386.73	-0.087297	-0.046618	-0.17413
387.76	-0.097186	-0.023373	-0.18559
388.78	-0.095786	-0.004563	-0.17673
389.8	-0.07268	0.0041129	-0.15231
390.82	-0.026033	0.048831	-0.11098
391.84	0.014787	0.074345	-0.088842
392.86	0.052302	0.10499	-0.078975
393.88	0.064538	0.098128	-0.047647
394.9	0.081063	0.070585	-0.0061984
395.92	0.11105	0.024143	0.03716
396.94	0.12639	-0.00048339	0.041915
397.96	0.11674	-0.0048476	0.037667
398.98	0.12054	-0.024087	0.016136
400	0.12259	-0.054823	-0.01649
401.02	0.11397	-0.075451	-0.049297
402.04	0.094278	-0.083716	-0.068393
403.06	0.083806	-0.073337	-0.083975
404.08	0.080676	-0.07403	-0.10085
405.1	0.068613	-0.085446	-0.10298
406.12	0.047672	-0.095025	-0.078269
407.14	0.021562	-0.11322	-0.04728
408.16	0.016537	-0.13309	-0.0056842
409.18	0.01481	-0.11908	0.039994
410.2	8.0828e-005	-0.087658	0.055876
411.22	-0.021918	-0.10029	0.077841
412.24	-0.030128	-0.11143	0.095943
413.27	-0.008785	-0.10891	0.1222
414.29	0.0061008	-0.10229	0.14665
415.31	-0.0054438	-0.1173	0.15876
416.33	-0.026289	-0.13527	0.15606
417.35	-0.040104	-0.14892	0.12801
418.37	-0.071786	-0.14969	0.10986
419.39	-0.098855	-0.15046	0.082893
420.41	-0.129	-0.12611	0.050596
421.43	-0.12216	-0.096843	0.023893
422.45	-0.10284	-0.040863	-0.012681
423.47	-0.070007	0.0023475	-0.045485
424.49	-0.019092	0.044335	-0.029306
425.51	0.024048	0.078576	-0.017079
426.53	0.032118	0.087149	-0.026188
427.55	0.037544	0.093658	-0.028238
428.57	0.026627	0.077101	0.0038212
429.59	-0.0092124	0.081313	0.0063271
430.61	-0.036426	0.058515	-0.0029774
431.63	-0.057866	0.023225	0.0084365
432.65	-0.075007	-0.012155	0.01956
433.67	-0.084553	-0.03863	0.010805
434.69	-0.083335	-0.041869	0.012448
435.71	-0.07744	-0.029189	0.018027
436.73	-0.059296	-0.021946	-0.0080304
437.76	-0.039855	-0.037892	-0.041755
438.78	-0.036478	-0.054019	-0.08305
439.8	-0.0383	-0.069952	-0.083561
440.82	-0.019803	-0.10265	-0.054584
441.84	0.0059361	-0.10313	-0.057318
442.86	0.0237	-0.064391	-0.065691
443.88	0.032951	-0.018572	-0.068289
444.9	0.049228	0.025942	-0.044262
445.92	0.062524	0.064029	-0.019145
446.94	0.069583	0.078563	0.0041749
447.96	0.078878	0.058198	0.033789
448.98	0.088112	0.031151	0.057158
450	0.087401	-0.0038897	0.082877
451.02	0.088135	-0.015456	0.10776
452.04	0.083766	0.012178	0.11032
453.06	0.065935	0.047214	0.11327
454.08	0.060521	0.0765	0.096146
455.1	0.050787	0.10365	0.081135
456.12	0.049379	0.08794	0.081796
457.14	0.051431	0.057074	0.082392
458.16	0.054943	0.034872	0.066656
459.18	0.070589	0.0035649	0.053227
460.2	0.10006	-0.029355	0.020094
461.22	0.11546	-0.026733	-0.0016908
462.24	0.11949	-0.026086	-0.032665
463.27	0.095734	-0.027351	-0.065278
464.29	0.056914	-0.034062	-0.095842
465.31	0.015213	-0.042648	-0.091974
466.33	-0.020934	-0.051656	-0.088041
467.35	-0.036684	-0.071568	-0.082365
468.37	-0.028285	-0.10287	-0.055697
469.39	-0.01984	-0.092593	-0.042398
470.41	0.0017721	-0.077249	-0.039176
471.43	0.029189	-0.066512	-0.049488
472.45	0.044064	-0.0653	-0.067636
473.47	0.043186	-0.098568	-0.055096
474.49	0.030256	-0.12226	-0.0071423
475.51	0.02154	-0.1453	0.018194
476.53	-0.0041332	-0.14844	0.025676
477.55	-0.036082	-0.14836	0.026558
478.57	-0.046361	-0.12712	0.023152
479.59	-0.054661	-0.11873	0.04678
480.61	-0.068865	-0.096371	0.082167
481.63	-0.064377	-0.067612	0.076817
482.65	-0.070277	-0.043222	0.069934
483.67	-0.073603	-0.034492	0.086629
484.69	-0.072856	-0.045922	0.084132
485.71	-0.085359	-0.032194	0.052106
486.73	-0.088171	-0.010023	0.0079495
487.76	-0.076855	0.012105	-0.027006
488.78	-0.056594	0.019053	-0.060334
489.8	-0.024166	0.0050734	-0.054598
490.82	0.022483	-0.019038	-0.046106
491.84	0.04965	-0.019949	-0.017399
492.86	0.06436	-0.012924	-0.012623
493.88	0.068732	-0.026881	-0.031456
494.9	0.093075	-0.019106	-0.015666
495.92	0.10369	-0.012425	-0.032066
496.94	0.11676	0.0028802	-0.037588
497.96	0.11778	0.0064025	-0.044615
498.98	0.092019	-0.0061933	-0.035472
500	0.067139	-0.00071937	-0.036255
501.02	0.041045	0.0022815	-0.043068
502.04	0.023604	0.017483	-0.041932
503.06	0.033985	0.041407	-0.048364
504.08	0.038223	0.043831	-0.053673
505.1	0.037699	0.017381	-0.040149
506.12	0.051286	-0.0082097	-0.04481
507.14	0.058483	-0.028577	-0.014059
508.16	0.048579	-0.023179	-0.013151
509.18	0.032483	-0.018964	-0.0082789
510.2	-0.002216	-0.023983	0.015297
511.22	-0.019412	-0.036589	0.035407
512.24	-0.064288	-0.029349	0.028202
513.27	-0.066287	-0.011779	0.024107
514.29	-0.053324	0.0025783	0.013392
515.31	-0.031619	0.017378	-0.0076745
516.33	-0.0069534	0.029885	-0.020548
517.35	0.020057	0.034574	-0.020125
518.37	0.034459	0.032435	0.010323
519.39	0.025084	0.048343	0.046191
520.41	0.0037578	0.087937	0.048828
521.43	-0.026117	0.094691	0.031554
522.45	-0.026873	0.10458	0.044491
523.47	-0.030313	0.066533	0.085866
524.49	-0.017209	0.03723	0.089757
525.51	-0.0060903	0.013773	0.093493
526.53	-0.0061643	-0.023686	0.085162
527.55	-0.023612	-0.05468	0.06506
528.57	-0.031028	-0.04459	0.040361
529.59	-0.016037	-0.033213	0.01446
530.61	-0.00025664	-0.027078	-0.013722
531.63	0.0057887	-0.022835	-0.053588
532.65	0.0048291	-0.04651	-0.074351
533.67	0.017042	-0.037792	-0.080984
534.69	0.018347	-0.0097827	-0.070094
535.71	0.026863	0.011516	-0.043264
536.73	0.034176	0.028875	-0.012508
537.76	0.036785	0.039394	-0.015849
538.78	0.0063782	0.048487	-0.01633
539.8	-0.01421	0.05415	-0.02796
540.82	-0.024427	0.058119	-0.03484
541.84	-0.032148	0.045203	-0.047778
542.86	-0.011017	0.045585	-0.064617
543.88	-0.0071744	0.028063	-0.0867
544.9	-0.0069864	0.019533	-0.10705
545.92	-0.017194	0.029278	-0.10221
546.94	-0.008207	0.030669	-0.06455
547.96	0.021946	0.010213	-0.036096
548.98	0.03618	-0.018918	-0.048827
550	0.04532	-0.026076	-0.077079
551.02	0.039113	-0.037493	-0.092599
552.04	0.047763	-0.060406	-0.067281
553.06	0.052574	-0.070343	-0.057617
554.08	0.043457	-0.073216	-0.021161
555.1	0.034405	-0.06097	0.030532
556.12	0.02195	-0.049496	0.075
557.14	-0.0062068	-0.05819	0.098406
558.16	-0.030854	-0.071553	0.11923
559.18	-0.034168	-0.074677	0.10515
560.2	-0.031898	-0.078847	0.08631
561.22	-0.037627	-0.0924	0.087401
562.24	-0.049553	-0.094982	0.089667
563.27	-0.029376	-0.079241	0.11458
564.29	-0.0094392	-0.059351	0.12342
565.31	-0.0039673	-0.047078	0.12084
566.33	0.024597	-0.024698	0.089049
567.35	0.030319	-0.014953	0.050648
568.37	0.037367	0.0051606	0.022767
569.39	0.037644	0.0196	-0.016883
570.41	0.036694	0.010384	-0.037801
571.43	0.046915	-0.016852	-0.088061
572.45	0.038786	-0.024912	-0.08943
573.47	0.052205	-0.014181	-0.093483
574.49	0.051861	0.0017412	-0.1153
575.51	0.019873	-0.0020019	-0.13038
576.53	-0.016132	-0.0083222	-0.1304
577.55	-0.030338	-0.021306	-0.093349
578.57	-0.037673	-0.027434	-0.061432
579.59	-0.082193	-0.02089	-0.029151
580.61	-0.11845	-0.012061	-0.022625
581.63	-0.14397	-0.021436	-0.017463
582.65	-0.14744	-0.021211	-0.022901
583.67	-0.13127	-0.011506	-0.028528
584.69	-0.10212	-0.0077647	-0.034006
585.71	-0.055227	-0.018874	-0.074047
586.73	-0.023321	-0.028873	-0.091879
587.76	-0.0041665	-0.042586	-0.067302
588.78	-0.019621	-0.063191	-0.037997
589.8	-0.022431	-0.089442	-0.010935
590.82	-0.019256	-0.11577	0.02896
591.84	-0.037543	-0.11223	0.033414
592.86	-0.041836	-0.11831	0.036262
593.88	-0.050977	-0.1189	0.046195
594.9	-0.04461	-0.11237	0.072014
595.92	-0.038913	-0.090486	0.093869
596.94	-0.057431	-0.07053	0.06347
597.96	-0.035577	-0.044695	0.0033406
598.98	-0.017056	-0.0029028	-0.038262
600	-0.015584	0.0068249	-0.046921
601.02	-0.0093628	0.027141	-0.075644
602.04	-0.0035074	0.034187	-0.07689
603.06	0.014752	0.031562	-0.066038
604.08	0.0088094	0.031163	-0.044713
605.1	0.012205	0.022053	-0.036826
606.12	0.014618	0.031278	-0.0045771
607.14	-0.0016887	0.06597	0.00018537
608.16	-0.01997	0.055319	0.0039981
609.18	-0.019905	0.032544	0.021958
610.2	-0.012503	-0.011803	0.0042429
611.22	-0.017946	-0.0582	-0.034145
612.24	-0.0083543	-0.085216	-0.035606
613.27	0.0125	-0.093954	-0.016937
614.29	0.019263	-0.078289	0.020079
615.31	0.024336	-0.054506	0.039395
616.33	0.026238	-0.018768	0.047781
617.35	0.042885	0.013978	0.063285
618.37	0.065689	0.040969	0.086951
619.39	0.073449	0.041293	0.11127
620.41	0.07538	0.042969	0.13354
621.43	0.065637	0.041367	0.15616
622.45	0.060501	0.020936	0.17224
623.47	0.065834	0.012561	0.18026
624.49	0.042837	0.022245	0.17497
625.51	-0.0021444	0.018491	0.16124
626.53	-0.037811	0.0093876	0.12727
627.55	-0.03846	0.0095715	0.080207
628.57	-0.05064	-0.013263	0.053916
629.59	-0.068674	-0.011294	0.051394
630.61	-0.086967	0.0021732	0.054074
631.63	-0.083592	0.00028519	0.022746
632.65	-0.078087	0.005011	-0.016774
633.67	-0.070759	0.00014566	-0.031623
634.69	-0.079542	-0.0089579	-0.039399
635.71	-0.084292	-0.015966	-0.058539
636.73	-0.06846	-0.027851	-0.081782
637.76	-0.045164	-0.052043	-0.086832
638.78	-0.021122	-0.075712	-0.085679
639.8	-0.0010505	-0.080204	-0.089106
640.82	-0.0081638	-0.075366	-0.08637
641.84	-0.026763	-0.075002	-0.088275
642.86	-0.014717	-0.073878	-0.075253
643.88	0.00044368	-0.054488	-0.053891
644.9	0.00587	-0.028669	-0.066176
645.92	0.005421	0.019358	-0.041332
646.94	0.0022912	0.054375	0.0029229
647.96	0.010252	0.077275	0.019094
648.98	0.025378	0.061141	0.018079
650	0.03526	0.04634	0.023577
651.02	0.055931	0.025538	0.039911
652.04	0.071558	0.023788	0.048956
653.06	0.058175	0.03881	0.05896
654.08	0.061296	0.069531	0.043413
655.1	0.044418	0.1029	0.052359
656.12	0.011837	0.13179	0.05514
657.14	-0.030462	0.12882	0.05765
658.16	-0.066913	0.1027	0.063244
659.18	-0.054508	0.072638	0.050493
660.2	-0.027156	0.03713	0.020897
661.22	-0.00018356	-9.0162e-005	0.0039905
662.24	0.014955	-0.037966	-0.037376
663.27	0.014125	-0.043366	-0.07176
664.29	0.041081	-0.048429	-0.10703
665.31	0.054073	-0.072656	-0.132
666.33	0.046717	-0.080324	-0.12829
667.35	0.028035	-0.047291	-0.12633
668.37	0.0017562	-0.0097487	-0.10478
669.39	-0.016742	0.030541	-0.10458
670.41	-0.032232	0.04838	-0.098074
671.43	-0.033789	0.064263	-0.04084
672.45	-0.011215	0.054402	-0.004953
673.47	0.020969	0.040329	-0.011503
674.49	0.0013463	0.018256	0.013538
675.51	-0.010803	0.019042	0.077557
676.53	-0.0045806	0.032527	0.1284
677.55	0.0025135	0.042559	0.13426
678.57	0.042898	0.043913	0.122
679.59	0.057815	0.065843	0.13309
680.61	0.068485	0.095262	0.14939
681.63	0.078769	0.13036	0.13375
682.65	0.064134	0.15679	0.12886
683.67	0.019178	0.14762	0.098884
684.69	-0.0429	0.13684	0.043949
685.71	-0.061268	0.12388	0.016796
