Listing of Huygens PSF Data

File : E:\Lenses\T170\БКП новый\Simple_3CCD-1.zmx
Title: T-170M: detector center 21 mm off axis
Date : 08.09.2015


Huygens PSF

Data spacing is 0.500 µm.
Data area is 64.000 by 64.000 µm.
Strehl ratio: 0.283
Pupil grid size: 256 by 256
Image grid size: 128 by 128
Center point is: 65, 65
Center coordinates  :  1.25001773E+001,  1.39991909E+001 Millimeters
Centroid offset     : -3.48721427E-007, -3.95449781E-006 Millimeters
Centroid coordinates:  1.25001769E+001,  1.39991870E+001 Millimeters
Values are relative intensity.

 3.0777E-005	 2.9236E-005	 2.2178E-005	 1.3293E-005	 7.7948E-006	 1.0338E-005	 2.3113E-005	 4.4818E-005	 7.0884E-005	 9.4843E-005	 1.1036E-004	 1.1319E-004	 1.0249E-004	 8.1040E-005	 5.4372E-005	 2.9168E-005	 1.1406E-005	 4.8279E-006	 1.0121E-005	 2.4983E-005	 4.4954E-005	 6.4723E-005	 7.9504E-005	 8.6127E-005	 8.3597E-005	 7.3064E-005	 5.7283E-005	 3.9784E-005	 2.3989E-005	 1.2487E-005	 6.6202E-006	 6.4011E-006	 1.0734E-005	 1.7818E-005	 2.5624E-005	 3.2311E-005	 3.6532E-005	 3.7588E-005	 3.5429E-005	 3.0561E-005	 2.3886E-005	 1.6523E-005	 9.6465E-006	 4.3538E-006	 1.5686E-006	 1.9783E-006	 5.9989E-006	 1.3762E-005	 2.5121E-005	 3.9677E-005	 5.6817E-005	 7.5780E-005	 9.5720E-005	 1.1578E-004	 1.3519E-004	 1.5326E-004	 1.6952E-004	 1.8364E-004	 1.9551E-004	 2.0515E-004	 2.1271E-004	 2.1841E-004	 2.2248E-004	 2.2513E-004	 2.2652E-004	 2.2672E-004	 2.2571E-004	 2.2343E-004	 2.1974E-004	 2.1452E-004	 2.0769E-004	 1.9919E-004	 1.8912E-004	 1.7764E-004	 1.6505E-004	 1.5179E-004	 1.3837E-004	 1.2539E-004	 1.1350E-004	 1.0332E-004	 9.5455E-005	 9.0361E-005	 8.8334E-005	 8.9432E-005	 9.3417E-005	 9.9719E-005	 1.0743E-004	 1.1531E-004	 1.2194E-004	 1.2579E-004	 1.2548E-004	 1.2000E-004	 1.0895E-004	 9.2760E-005	 7.2730E-005	 5.1024E-005	 3.0415E-005	 1.3885E-005	 4.0840E-006	 2.7598E-006	 1.0261E-005	 2.5261E-005	 4.4812E-005	 6.4787E-005	 8.0674E-005	 8.8591E-005	 8.6292E-005	 7.3899E-005	 5.4109E-005	 3.1737E-005	 1.2629E-005	 2.1653E-006	 3.7440E-006	 1.7695E-005	 4.1000E-005	 6.7988E-005	 9.1883E-005	 1.0677E-004	 1.0937E-004	 1.0008E-004	 8.2724E-005	 6.3305E-005	 4.7864E-005	 4.0394E-005	 4.1473E-005	 4.8182E-005	 5.5363E-005	 5.7777E-005
 2.9349E-005	 2.2487E-005	 1.3652E-005	 8.2614E-006	 1.1150E-005	 2.4510E-005	 4.6805E-005	 7.3069E-005	 9.6450E-005	 1.1045E-004	 1.1102E-004	 9.7883E-005	 7.4572E-005	 4.7345E-005	 2.3292E-005	 8.3124E-006	 5.5517E-006	 1.4733E-005	 3.2484E-005	 5.3487E-005	 7.2028E-005	 8.3503E-005	 8.5464E-005	 7.7996E-005	 6.3408E-005	 4.5411E-005	 2.8056E-005	 1.4744E-005	 7.5266E-006	 6.8248E-006	 1.1570E-005	 1.9658E-005	 2.8553E-005	 3.5899E-005	 3.9976E-005	 3.9962E-005	 3.5967E-005	 2.8891E-005	 2.0173E-005	 1.1496E-005	 4.5210E-006	 6.7365E-007	 1.0163E-006	 6.1869E-006	 1.6398E-005	 3.1473E-005	 5.0909E-005	 7.3944E-005	 9.9632E-005	 1.2692E-004	 1.5472E-004	 1.8199E-004	 2.0779E-004	 2.3135E-004	 2.5210E-004	 2.6973E-004	 2.8412E-004	 2.9540E-004	 3.0385E-004	 3.0987E-004	 3.1394E-004	 3.1653E-004	 3.1805E-004	 3.1884E-004	 3.1912E-004	 3.1898E-004	 3.1836E-004	 3.1711E-004	 3.1496E-004	 3.1160E-004	 3.0669E-004	 2.9989E-004	 2.9095E-004	 2.7968E-004	 2.6606E-004	 2.5020E-004	 2.3236E-004	 2.1302E-004	 1.9279E-004	 1.7242E-004	 1.5279E-004	 1.3481E-004	 1.1940E-004	 1.0738E-004	 9.9388E-005	 9.5763E-005	 9.6463E-005	 1.0098E-004	 1.0829E-004	 1.1693E-004	 1.2504E-004	 1.3061E-004	 1.3176E-004	 1.2703E-004	 1.1578E-004	 9.8381E-005	 7.6403E-005	 5.2487E-005	 3.0024E-005	 1.2590E-005	 3.2186E-006	 3.6705E-006	 1.3855E-005	 3.1606E-005	 5.2928E-005	 7.2745E-005	 8.6050E-005	 8.9183E-005	 8.0928E-005	 6.3062E-005	 4.0123E-005	 1.8366E-005	 4.1056E-006	 1.8978E-006	 1.3093E-005	 3.5268E-005	 6.2790E-005	 8.8423E-005	 1.0551E-004	 1.1005E-004	 1.0194E-004	 8.4912E-005	 6.5159E-005	 4.9088E-005	 4.1015E-005	 4.1659E-005	 4.8042E-005	 5.4851E-005
 2.2536E-005	 1.3816E-005	 8.4898E-006	 1.1581E-005	 2.5342E-005	 4.8079E-005	 7.4498E-005	 9.7404E-005	 1.1013E-004	 1.0881E-004	 9.3649E-005	 6.8887E-005	 4.1426E-005	 1.8694E-005	 6.4421E-006	 7.1797E-006	 1.9667E-005	 3.9532E-005	 6.0726E-005	 7.7320E-005	 8.5091E-005	 8.2478E-005	 7.0721E-005	 5.3242E-005	 3.4521E-005	 1.8844E-005	 9.2583E-006	 6.9691E-006	 1.1277E-005	 1.9985E-005	 3.0111E-005	 3.8681E-005	 4.3419E-005	 4.3172E-005	 3.8049E-005	 2.9269E-005	 1.8821E-005	 9.0337E-006	 2.1616E-006	 5.2257E-008	 3.9437E-006	 1.4390E-005	 3.1292E-005	 5.4006E-005	 8.1485E-005	 1.1243E-004	 1.4542E-004	 1.7904E-004	 2.1196E-004	 2.4302E-004	 2.7125E-004	 2.9593E-004	 3.1658E-004	 3.3302E-004	 3.4527E-004	 3.5361E-004	 3.5848E-004	 3.6046E-004	 3.6021E-004	 3.5841E-004	 3.5570E-004	 3.5270E-004	 3.4988E-004	 3.4762E-004	 3.4616E-004	 3.4561E-004	 3.4593E-004	 3.4695E-004	 3.4840E-004	 3.4988E-004	 3.5093E-004	 3.5103E-004	 3.4962E-004	 3.4617E-004	 3.4021E-004	 3.3135E-004	 3.1935E-004	 3.0414E-004	 2.8584E-004	 2.6481E-004	 2.4164E-004	 2.1714E-004	 1.9234E-004	 1.6841E-004	 1.4662E-004	 1.2821E-004	 1.1426E-004	 1.0554E-004	 1.0233E-004	 1.0433E-004	 1.1053E-004	 1.1922E-004	 1.2817E-004	 1.3482E-004	 1.3673E-004	 1.3197E-004	 1.1967E-004	 1.0033E-004	 7.5937E-005	 4.9850E-005	 2.6240E-005	 9.2878E-006	 2.2111E-006	 6.3700E-006	 2.0697E-005	 4.1679E-005	 6.3990E-005	 8.1708E-005	 8.9853E-005	 8.5846E-005	 7.0420E-005	 4.7664E-005	 2.4057E-005	 6.6847E-006	 1.1438E-006	 9.7486E-006	 3.0676E-005	 5.8389E-005	 8.5286E-005	 1.0409E-004	 1.1016E-004	 1.0298E-004	 8.6190E-005	 6.6157E-005	 4.9580E-005	 4.1014E-005	 4.1262E-005	 4.7273E-005
 1.3863E-005	 8.4667E-006	 1.1565E-005	 2.5544E-005	 4.8639E-005	 7.5281E-005	 9.7943E-005	 1.0976E-004	 1.0696E-004	 9.0164E-005	 6.4247E-005	 3.6699E-005	 1.5245E-005	 5.4737E-006	 9.2686E-006	 2.4470E-005	 4.5786E-005	 6.6563E-005	 8.0801E-005	 8.4797E-005	 7.7971E-005	 6.2725E-005	 4.3483E-005	 2.5289E-005	 1.2388E-005	 7.1871E-006	 9.8293E-006	 1.8404E-005	 2.9666E-005	 3.9998E-005	 4.6364E-005	 4.6998E-005	 4.1724E-005	 3.1883E-005	 1.9939E-005	 8.9061E-006	 1.7532E-006	 8.9506E-007	 7.8636E-006	 2.3178E-005	 4.6396E-005	 7.6292E-005	 1.1111E-004	 1.4882E-004	 1.8738E-004	 2.2487E-004	 2.5968E-004	 2.9055E-004	 3.1658E-004	 3.3726E-004	 3.5243E-004	 3.6221E-004	 3.6698E-004	 3.6732E-004	 3.6395E-004	 3.5764E-004	 3.4921E-004	 3.3946E-004	 3.2913E-004	 3.1890E-004	 3.0932E-004	 3.0088E-004	 2.9396E-004	 2.8883E-004	 2.8569E-004	 2.8464E-004	 2.8568E-004	 2.8876E-004	 2.9368E-004	 3.0019E-004	 3.0790E-004	 3.1636E-004	 3.2497E-004	 3.3309E-004	 3.4001E-004	 3.4498E-004	 3.4729E-004	 3.4626E-004	 3.4136E-004	 3.3220E-004	 3.1862E-004	 3.0073E-004	 2.7893E-004	 2.5400E-004	 2.2702E-004	 1.9941E-004	 1.7281E-004	 1.4898E-004	 1.2957E-004	 1.1594E-004	 1.0889E-004	 1.0839E-004	 1.1348E-004	 1.2222E-004	 1.3183E-004	 1.3911E-004	 1.4096E-004	 1.3504E-004	 1.2043E-004	 9.8061E-005	 7.0753E-005	 4.2873E-005	 1.9476E-005	 5.1431E-006	 2.7600E-006	 1.2572E-005	 3.1839E-005	 5.5283E-005	 7.6317E-005	 8.8803E-005	 8.8842E-005	 7.6084E-005	 5.4044E-005	 2.9266E-005	 9.4485E-006	 1.0967E-006	 7.4062E-006	 2.7127E-005	 5.4845E-005	 8.2661E-005	 1.0275E-004	 1.0995E-004	 1.0339E-004	 8.6659E-005	 6.6294E-005	 4.9264E-005	 4.0316E-005	 4.0283E-005
 8.2974E-006	 1.1108E-005	 2.5061E-005	 4.8427E-005	 7.5424E-005	 9.8176E-005	 1.0954E-004	 1.0573E-004	 8.7694E-005	 6.0830E-005	 3.3188E-005	 1.2796E-005	 5.1146E-006	 1.1454E-005	 2.8808E-005	 5.1054E-005	 7.1031E-005	 8.2773E-005	 8.3177E-005	 7.2668E-005	 5.4756E-005	 3.4735E-005	 1.8002E-005	 8.5175E-006	 7.8382E-006	 1.4923E-005	 2.6673E-005	 3.8968E-005	 4.7877E-005	 5.0693E-005	 4.6557E-005	 3.6578E-005	 2.3475E-005	 1.0900E-005	 2.6343E-006	 1.8512E-006	 1.0588E-005	 2.9498E-005	 5.7876E-005	 9.3901E-005	 1.3501E-004	 1.7831E-004	 2.2094E-004	 2.6040E-004	 2.9468E-004	 3.2242E-004	 3.4285E-004	 3.5578E-004	 3.6150E-004	 3.6066E-004	 3.5417E-004	 3.4310E-004	 3.2858E-004	 3.1169E-004	 2.9346E-004	 2.7478E-004	 2.5640E-004	 2.3889E-004	 2.2272E-004	 2.0820E-004	 1.9557E-004	 1.8497E-004	 1.7653E-004	 1.7033E-004	 1.6645E-004	 1.6496E-004	 1.6591E-004	 1.6934E-004	 1.7528E-004	 1.8369E-004	 1.9449E-004	 2.0749E-004	 2.2242E-004	 2.3886E-004	 2.5626E-004	 2.7394E-004	 2.9109E-004	 3.0681E-004	 3.2014E-004	 3.3011E-004	 3.3579E-004	 3.3638E-004	 3.3128E-004	 3.2017E-004	 3.0313E-004	 2.8071E-004	 2.5397E-004	 2.2454E-004	 1.9448E-004	 1.6619E-004	 1.4208E-004	 1.2428E-004	 1.1416E-004	 1.1201E-004	 1.1680E-004	 1.2610E-004	 1.3639E-004	 1.4365E-004	 1.4416E-004	 1.3541E-004	 1.1689E-004	 9.0496E-005	 6.0353E-005	 3.2038E-005	 1.1280E-005	 2.4411E-006	 7.1822E-006	 2.3748E-005	 4.7174E-005	 7.0467E-005	 8.6517E-005	 9.0217E-005	 8.0133E-005	 5.9141E-005	 3.3724E-005	 1.2060E-005	 1.4376E-006	 5.8422E-006	 2.4546E-005	 5.2245E-005	 8.0768E-005	 1.0181E-004	 1.0972E-004	 1.0340E-004	 8.6444E-005	 6.5626E-005	 4.8189E-005	 3.9034E-005
 1.0294E-005	 2.3866E-005	 4.7346E-005	 7.4822E-005	 9.8055E-005	 1.0952E-004	 1.0526E-004	 8.6370E-005	 5.8715E-005	 3.0867E-005	 1.1195E-005	 5.1112E-006	 1.3452E-005	 3.2457E-005	 5.5257E-005	 7.4259E-005	 8.3582E-005	 8.0744E-005	 6.7154E-005	 4.7346E-005	 2.7331E-005	 1.2668E-005	 6.8425E-006	 1.0425E-005	 2.1160E-005	 3.4867E-005	 4.6799E-005	 5.3049E-005	 5.1608E-005	 4.2837E-005	 2.9299E-005	 1.5068E-005	 4.7517E-006	 2.4718E-006	 1.1062E-005	 3.1604E-005	 6.3353E-005	 1.0401E-004	 1.5019E-004	 1.9805E-004	 2.4381E-004	 2.8422E-004	 3.1681E-004	 3.4009E-004	 3.5345E-004	 3.5711E-004	 3.5192E-004	 3.3919E-004	 3.2050E-004	 2.9751E-004	 2.7185E-004	 2.4503E-004	 2.1829E-004	 1.9265E-004	 1.6883E-004	 1.4727E-004	 1.2821E-004	 1.1166E-004	 9.7531E-005	 8.5646E-005	 7.5807E-005	 6.7825E-005	 6.1550E-005	 5.6883E-005	 5.3774E-005	 5.2229E-005	 5.2307E-005	 5.4114E-005	 5.7805E-005	 6.3568E-005	 7.1614E-005	 8.2143E-005	 9.5317E-005	 1.1121E-004	 1.2980E-004	 1.5086E-004	 1.7404E-004	 1.9876E-004	 2.2424E-004	 2.4951E-004	 2.7341E-004	 2.9467E-004	 3.1190E-004	 3.2375E-004	 3.2897E-004	 3.2660E-004	 3.1617E-004	 2.9784E-004	 2.7258E-004	 2.4224E-004	 2.0945E-004	 1.7745E-004	 1.4958E-004	 1.2883E-004	 1.1714E-004	 1.1488E-004	 1.2060E-004	 1.3104E-004	 1.4168E-004	 1.4765E-004	 1.4490E-004	 1.3131E-004	 1.0749E-004	 7.6937E-005	 4.5356E-005	 1.9339E-005	 4.5745E-006	 4.1453E-006	 1.7419E-005	 3.9960E-005	 6.4600E-005	 8.3459E-005	 9.0344E-005	 8.2784E-005	 6.2985E-005	 3.7299E-005	 1.4283E-005	 1.9149E-006	 4.8785E-006	 2.2890E-005	 5.0699E-005	 7.9831E-005	 1.0151E-004	 1.0971E-004	 1.0317E-004	 8.5646E-005	 6.4240E-005	 4.6500E-005
 2.1993E-005	 4.5301E-005	 7.3303E-005	 9.7401E-005	 1.0957E-004	 1.0547E-004	 8.6191E-005	 5.7899E-005	 2.9675E-005	 1.0298E-005	 5.2597E-006	 1.5055E-005	 3.5285E-005	 5.8407E-005	 7.6434E-005	 8.3574E-005	 7.7945E-005	 6.1877E-005	 4.0826E-005	 2.1384E-005	 9.1156E-006	 6.8948E-006	 1.4237E-005	 2.7714E-005	 4.2222E-005	 5.2662E-005	 5.5479E-005	 4.9670E-005	 3.7019E-005	 2.1572E-005	 8.5852E-006	 3.2418E-006	 9.4900E-006	 2.9250E-005	 6.2121E-005	 1.0558E-004	 1.5556E-004	 2.0721E-004	 2.5572E-004	 2.9694E-004	 3.2786E-004	 3.4675E-004	 3.5322E-004	 3.4794E-004	 3.3246E-004	 3.0884E-004	 2.7941E-004	 2.4650E-004	 2.1229E-004	 1.7864E-004	 1.4702E-004	 1.1852E-004	 9.3766E-005	 7.3043E-005	 5.6289E-005	 4.3192E-005	 3.3275E-005	 2.5971E-005	 2.0706E-005	 1.6950E-005	 1.4260E-005	 1.2290E-005	 1.0789E-005	 9.5873E-006	 8.5756E-006	 7.6959E-006	 6.9406E-006	 6.3621E-006	 6.0902E-006	 6.3482E-006	 7.4597E-006	 9.8427E-006	 1.3986E-005	 2.0411E-005	 2.9626E-005	 4.2075E-005	 5.8085E-005	 7.7820E-005	 1.0124E-004	 1.2804E-004	 1.5763E-004	 1.8910E-004	 2.2115E-004	 2.5217E-004	 2.8021E-004	 3.0315E-004	 3.1885E-004	 3.2548E-004	 3.2180E-004	 3.0750E-004	 2.8350E-004	 2.5205E-004	 2.1662E-004	 1.8148E-004	 1.5108E-004	 1.2916E-004	 1.1793E-004	 1.1741E-004	 1.2520E-004	 1.3683E-004	 1.4668E-004	 1.4933E-004	 1.4104E-004	 1.2092E-004	 9.1481E-005	 5.8198E-005	 2.8198E-005	 8.2940E-006	 2.9322E-006	 1.2673E-005	 3.3767E-005	 5.9062E-005	 8.0075E-005	 8.9650E-005	 8.4342E-005	 6.5703E-005	 3.9940E-005	 1.5951E-005	 2.3360E-006	 4.3880E-006	 2.2154E-005	 5.0319E-005	 8.0034E-005	 1.0205E-004	 1.1004E-004	 1.0276E-004	 8.4300E-005	 6.2226E-005
 4.2254E-005	 7.0687E-005	 9.5961E-005	 1.0944E-004	 1.0620E-004	 8.7044E-005	 5.8309E-005	 2.9535E-005	 9.9939E-006	 5.4162E-006	 1.6133E-005	 3.7235E-005	 6.0576E-005	 7.7775E-005	 8.3086E-005	 7.5158E-005	 5.7159E-005	 3.5368E-005	 1.6853E-005	 7.0729E-006	 8.2126E-006	 1.8718E-005	 3.4063E-005	 4.8411E-005	 5.6566E-005	 5.5610E-005	 4.5777E-005	 3.0364E-005	 1.4816E-005	 5.2774E-006	 7.0572E-006	 2.3391E-005	 5.4764E-005	 9.8898E-005	 1.5130E-004	 2.0622E-004	 2.5766E-004	 3.0041E-004	 3.3064E-004	 3.4632E-004	 3.4714E-004	 3.3434E-004	 3.1022E-004	 2.7775E-004	 2.4011E-004	 2.0033E-004	 1.6112E-004	 1.2463E-004	 9.2460E-005	 6.5621E-005	 4.4571E-005	 2.9293E-005	 1.9381E-005	 1.4142E-005	 1.2702E-005	 1.4114E-005	 1.7456E-005	 2.1902E-005	 2.6781E-005	 3.1592E-005	 3.6004E-005	 3.9820E-005	 4.2931E-005	 4.5266E-005	 4.6749E-005	 4.7284E-005	 4.6750E-005	 4.5032E-005	 4.2064E-005	 3.7871E-005	 3.2612E-005	 2.6604E-005	 2.0326E-005	 1.4402E-005	 9.5710E-006	 6.6508E-006	 6.4906E-006	 9.9286E-006	 1.7741E-005	 3.0585E-005	 4.8921E-005	 7.2920E-005	 1.0235E-004	 1.3647E-004	 1.7390E-004	 2.1259E-004	 2.4989E-004	 2.8267E-004	 3.0768E-004	 3.2198E-004	 3.2352E-004	 3.1162E-004	 2.8740E-004	 2.5384E-004	 2.1556E-004	 1.7808E-004	 1.4685E-004	 1.2606E-004	 1.1759E-004	 1.2044E-004	 1.3076E-004	 1.4265E-004	 1.4965E-004	 1.4649E-004	 1.3067E-004	 1.0347E-004	 6.9795E-005	 3.7009E-005	 1.2837E-005	 2.9929E-006	 9.2493E-006	 2.8636E-005	 5.4138E-005	 7.6790E-005	 8.8569E-005	 8.5133E-005	 6.7450E-005	 4.1631E-005	 1.6939E-005	 2.5632E-006	 4.3001E-006	 2.2364E-005	 5.1206E-005	 8.1481E-005	 1.0347E-004	 1.1067E-004	 1.0208E-004	 8.2367E-005
 6.6863E-005	 9.3482E-005	 1.0883E-004	 1.0716E-004	 8.8737E-005	 5.9832E-005	 3.0373E-005	 1.0210E-005	 5.5010E-006	 1.6620E-005	 3.8308E-005	 6.1873E-005	 7.8507E-005	 8.2424E-005	 7.2695E-005	 5.3223E-005	 3.1032E-005	 1.3595E-005	 6.2161E-006	 1.0370E-005	 2.3455E-005	 3.9946E-005	 5.3437E-005	 5.8857E-005	 5.4142E-005	 4.0901E-005	 2.3955E-005	 9.9654E-006	 5.6210E-006	 1.5892E-005	 4.2809E-005	 8.5018E-005	 1.3814E-004	 1.9574E-004	 2.5067E-004	 2.9635E-004	 3.2784E-004	 3.4240E-004	 3.3966E-004	 3.2129E-004	 2.9047E-004	 2.5117E-004	 2.0760E-004	 1.6362E-004	 1.2243E-004	 8.6432E-005	 5.7174E-005	 3.5416E-005	 2.1247E-005	 1.4216E-005	 1.3471E-005	 1.7889E-005	 2.6203E-005	 3.7121E-005	 4.9427E-005	 6.2073E-005	 7.4236E-005	 8.5350E-005	 9.5111E-005	 1.0344E-004	 1.1042E-004	 1.1624E-004	 1.2108E-004	 1.2509E-004	 1.2828E-004	 1.3056E-004	 1.3169E-004	 1.3136E-004	 1.2926E-004	 1.2508E-004	 1.1863E-004	 1.0989E-004	 9.8987E-005	 8.6230E-005	 7.2116E-005	 5.7303E-005	 4.2607E-005	 2.8990E-005	 1.7553E-005	 9.5183E-006	 6.1881E-006	 8.8678E-006	 1.8735E-005	 3.6655E-005	 6.2951E-005	 9.7157E-005	 1.3781E-004	 1.8234E-004	 2.2714E-004	 2.6787E-004	 2.9994E-004	 3.1931E-004	 3.2324E-004	 3.1102E-004	 2.8440E-004	 2.4756E-004	 2.0655E-004	 1.6812E-004	 1.3839E-004	 1.2131E-004	 1.1769E-004	 1.2481E-004	 1.3700E-004	 1.4712E-004	 1.4855E-004	 1.3719E-004	 1.1290E-004	 7.9787E-005	 4.5197E-005	 1.7583E-005	 3.8230E-006	 6.8761E-006	 2.4572E-005	 5.0075E-005	 7.3989E-005	 8.7489E-005	 8.5439E-005	 6.8344E-005	 4.2349E-005	 1.7155E-005	 2.5209E-006	 4.6090E-006	 2.3580E-005	 5.3422E-005	 8.4165E-005	 1.0565E-004	 1.1140E-004	 1.0096E-004
 8.9793E-005	 1.0744E-004	 1.0805E-004	 9.1038E-005	 6.2333E-005	 3.2133E-005	 1.0925E-005	 5.4946E-006	 1.6507E-005	 3.8534E-005	 6.2405E-005	 7.8831E-005	 8.1851E-005	 7.0804E-005	 5.0219E-005	 2.7798E-005	 1.1401E-005	 6.1945E-006	 1.2972E-005	 2.8140E-005	 4.5262E-005	 5.7492E-005	 6.0037E-005	 5.1822E-005	 3.5897E-005	 1.8538E-005	 7.4124E-006	 9.3974E-006	 2.8702E-005	 6.5758E-005	 1.1711E-004	 1.7624E-004	 2.3501E-004	 2.8533E-004	 3.2070E-004	 3.3716E-004	 3.3378E-004	 3.1236E-004	 2.7684E-004	 2.3233E-004	 1.8425E-004	 1.3749E-004	 9.5947E-005	 6.2242E-005	 3.7762E-005	 2.2803E-005	 1.6829E-005	 1.8731E-005	 2.7058E-005	 4.0203E-005	 5.6539E-005	 7.4528E-005	 9.2797E-005	 1.1021E-004	 1.2590E-004	 1.3933E-004	 1.5027E-004	 1.5877E-004	 1.6514E-004	 1.6986E-004	 1.7346E-004	 1.7650E-004	 1.7942E-004	 1.8253E-004	 1.8592E-004	 1.8951E-004	 1.9302E-004	 1.9604E-004	 1.9808E-004	 1.9863E-004	 1.9723E-004	 1.9348E-004	 1.8707E-004	 1.7785E-004	 1.6573E-004	 1.5081E-004	 1.3328E-004	 1.1356E-004	 9.2265E-005	 7.0315E-005	 4.8976E-005	 2.9881E-005	 1.4999E-005	 6.5148E-006	 6.5937E-006	 1.7050E-005	 3.8934E-005	 7.2112E-005	 1.1493E-004	 1.6408E-004	 2.1475E-004	 2.6115E-004	 2.9735E-004	 3.1833E-004	 3.2108E-004	 3.0540E-004	 2.7429E-004	 2.3354E-004	 1.9073E-004	 1.5358E-004	 1.2816E-004	 1.1733E-004	 1.1992E-004	 1.3096E-004	 1.4300E-004	 1.4829E-004	 1.4119E-004	 1.2007E-004	 8.8076E-005	 5.2383E-005	 2.2036E-005	 4.9856E-006	 5.3071E-006	 2.1573E-005	 4.7079E-005	 7.1981E-005	 8.6703E-005	 8.5444E-005	 6.8437E-005	 4.2054E-005	 1.6548E-005	 2.2120E-006	 5.3816E-006	 2.5879E-005	 5.6974E-005	 8.7956E-005	 1.0833E-004	 1.1192E-004
